ID;Example
1;/wiki/100_doors
1;/wiki/24_game
1;/wiki/9_billion_names_of_God_the_integer
1;/wiki/99_Bottles_of_Beer
1;/wiki/A%2BB
1;/wiki/ABC_Problem
1;/wiki/Abstract_type
1;/wiki/Abundant,_deficient_and_perfect_number_classifications
1;/wiki/Accumulator_factory
1;/wiki/Ackermann_function
1;/wiki/Add_a_variable_to_a_class_instance_at_runtime
1;/wiki/Align_columns
1;/wiki/Almost_prime
1;/wiki/Anagrams
1;/wiki/Anagrams/Deranged_anagrams
1;/wiki/Anonymous_recursion
1;/wiki/Append_a_record_to_the_end_of_a_text_file
1;/wiki/Apply_a_callback_to_an_array
1;/wiki/Arbitrary-precision_integers_(included)
1;/wiki/Arithmetic_evaluation
1;/wiki/Arithmetic-geometric_mean
1;/wiki/Arithmetic/Complex
1;/wiki/Arithmetic/Integer
1;/wiki/Arithmetic/Rational
1;/wiki/Array_concatenation
1;/wiki/Array_length
1;/wiki/Arrays
1;/wiki/Assertions
1;/wiki/Associative_array/Creation
1;/wiki/Associative_array/Iteration
1;/wiki/Atomic_updates
1;/wiki/Averages/Arithmetic_mean
1;/wiki/Averages/Mean_angle
1;/wiki/Averages/Mean_time_of_day
1;/wiki/Averages/Median
1;/wiki/Averages/Mode
1;/wiki/Averages/Pythagorean_means
1;/wiki/Averages/Root_mean_square
1;/wiki/Averages/Simple_moving_average
1;/wiki/Babbage_problem
1;/wiki/Balanced_brackets
1;/wiki/Balanced_ternary
1;/wiki/Best_shuffle
1;/wiki/Binary_digits
1;/wiki/Binary_search
1;/wiki/Bitwise_operations
1;/wiki/Boolean_values
1;/wiki/Box_the_compass
1;/wiki/Caesar_cipher
1;/wiki/Case-sensitivity_of_identifiers
1;/wiki/Catalan_numbers
1;/wiki/Catalan_numbers/Pascal%27s_triangle
1;/wiki/Catamorphism
1;/wiki/Character_codes
1;/wiki/Check_that_file_exists
1;/wiki/Classes
1;/wiki/Closest-pair_problem
1;/wiki/Closures/Value_capture
1;/wiki/Collections
1;/wiki/Combinations
1;/wiki/Comma_quibbling
1;/wiki/Command-line_arguments
1;/wiki/Comments
1;/wiki/Compound_data_type
1;/wiki/Concurrent_computing
1;/wiki/Conway%27s_Game_of_Life
1;/wiki/Copy_a_string
1;/wiki/Count_in_factors
1;/wiki/Count_in_octal
1;/wiki/Count_occurrences_of_a_substring
1;/wiki/Count_the_coins
1;/wiki/CRC-32
1;/wiki/Create_a_file
1;/wiki/Create_a_two-dimensional_array_at_runtime
1;/wiki/Create_an_HTML_table
1;/wiki/CSV_data_manipulation
1;/wiki/CSV_to_HTML_translation
1;/wiki/Cumulative_standard_deviation
1;/wiki/Currying
1;/wiki/Date_format
1;/wiki/Date_manipulation
1;/wiki/Day_of_the_week
1;/wiki/Delete_a_file
1;/wiki/Detect_division_by_zero
1;/wiki/Determine_if_a_string_is_numeric
1;/wiki/Dining_philosophers
1;/wiki/DNS_query
1;/wiki/Dot_product
1;/wiki/Dynamic_variable_names
1;/wiki/Empty_directory
1;/wiki/Empty_program
1;/wiki/Empty_string
1;/wiki/Entropy
1;/wiki/Enumerations
1;/wiki/Environment_variables
1;/wiki/Euler_method
1;/wiki/Evaluate_binomial_coefficients
1;/wiki/Even_or_odd
1;/wiki/Execute_a_Markov_algorithm
1;/wiki/Execute_a_system_command
1;/wiki/Execute_Brain****
1;/wiki/Extreme_floating_point_values
1;/wiki/Factorial
1;/wiki/Factors_of_an_integer
1;/wiki/Fibonacci_n-step_number_sequences
1;/wiki/Fibonacci_sequence
1;/wiki/File_input/output
1;/wiki/File_size
1;/wiki/Filter
1;/wiki/Find_common_directory_path
1;/wiki/Find_limit_of_recursion
1;/wiki/Find_the_last_Sunday_of_each_month
1;/wiki/Find_the_missing_permutation
1;/wiki/First-class_functions
1;/wiki/First-class_functions/Use_numbers_analogously
1;/wiki/Five_weekends
1;/wiki/FizzBuzz
1;/wiki/Flatten_a_list
1;/wiki/Fork
1;/wiki/Formatted_numeric_output
1;/wiki/FTP
1;/wiki/Function_composition
1;/wiki/Function_definition
1;/wiki/Gamma_function
1;/wiki/General_FizzBuzz
1;/wiki/Generate_lower_case_ASCII_alphabet
1;/wiki/Generic_swap
1;/wiki/Gray_code
1;/wiki/Greatest_common_divisor
1;/wiki/Greatest_element_of_a_list
1;/wiki/Guess_the_number
1;/wiki/Guess_the_number/With_feedback
1;/wiki/GUI/Maximum_window_dimensions
1;/wiki/Hailstone_sequence
1;/wiki/Happy_numbers
1;/wiki/Harshad_or_Niven_series
1;/wiki/Hash_from_two_arrays
1;/wiki/Hash_join
1;/wiki/Haversine_formula
1;/wiki/Hello_world/Graphical
1;/wiki/Hello_world/Line_printer
1;/wiki/Hello_world/Newbie
1;/wiki/Hello_world/Newline_omission
1;/wiki/Hello_world/Standard_error
1;/wiki/Hello_world/Text
1;/wiki/Here_document
1;/wiki/Higher-order_functions
1;/wiki/Horner%27s_rule_for_polynomial_evaluation
1;/wiki/Host_introspection
1;/wiki/Hostname
1;/wiki/HTTP
1;/wiki/HTTPS
1;/wiki/Huffman_coding
1;/wiki/IBAN
1;/wiki/Identity_matrix
1;/wiki/Increment_a_numerical_string
1;/wiki/Infinity
1;/wiki/Inheritance/Single
1;/wiki/Input_loop
1;/wiki/Integer_comparison
1;/wiki/Interactive_programming
1;/wiki/Jensen%27s_Device
1;/wiki/Josephus_problem
1;/wiki/JSON
1;/wiki/Knapsack_problem/0-1
1;/wiki/Knapsack_problem/Bounded
1;/wiki/Knapsack_problem/Continuous
1;/wiki/Knapsack_problem/Unbounded
1;/wiki/Knuth_shuffle
1;/wiki/Largest_int_from_concatenated_ints
1;/wiki/Last_Friday_of_each_month
1;/wiki/Leap_year
1;/wiki/Least_common_multiple
1;/wiki/Letter_frequency
1;/wiki/Levenshtein_distance
1;/wiki/Literals/Floating_point
1;/wiki/Literals/Integer
1;/wiki/Literals/String
1;/wiki/Logical_operations
1;/wiki/Longest_common_subsequence
1;/wiki/Longest_string_challenge
1;/wiki/Look-and-say_sequence
1;/wiki/Loop_over_multiple_arrays_simultaneously
1;/wiki/Loops/Break
1;/wiki/Loops/Continue
1;/wiki/Loops/Do-while
1;/wiki/Loops/Downward_for
1;/wiki/Loops/For
1;/wiki/Loops/For_with_a_specified_step
1;/wiki/Loops/Foreach
1;/wiki/Loops/Infinite
1;/wiki/Loops/N_plus_one_half
1;/wiki/Loops/Nested
1;/wiki/Loops/While
1;/wiki/Luhn_test_of_credit_card_numbers
1;/wiki/LZW_compression
1;/wiki/Man_or_boy_test
1;/wiki/Map_range
1;/wiki/Matrix_multiplication
1;/wiki/Matrix_transposition
1;/wiki/MD5
1;/wiki/Metered_concurrency
1;/wiki/Middle_three_digits
1;/wiki/Modular_exponentiation
1;/wiki/Modulinos
1;/wiki/Mouse_position
1;/wiki/Multiline_shebang
1;/wiki/Multiple_distinct_objects
1;/wiki/Multiplication_tables
1;/wiki/Mutual_recursion
1;/wiki/N-queens_problem
1;/wiki/Non-decimal_radices/Convert
1;/wiki/Nth_root
1;/wiki/Number_names
1;/wiki/Number_reversal_game
1;/wiki/Numerical_integration
1;/wiki/Object_serialization
1;/wiki/One-dimensional_cellular_automata
1;/wiki/Optional_parameters
1;/wiki/Order_two_numerical_lists
1;/wiki/Ordered_Partitions
1;/wiki/Ordered_words
1;/wiki/Palindrome_detection
1;/wiki/Parametric_polymorphism
1;/wiki/Parsing/RPN_calculator_algorithm
1;/wiki/Partial_function_application
1;/wiki/Pascal%27s_triangle
1;/wiki/Perfect_numbers
1;/wiki/Permutations
1;/wiki/Permutations/Derangements
1;/wiki/Pernicious_numbers
1;/wiki/Phrase_reversals
1;/wiki/Pi
1;/wiki/Pick_random_element
1;/wiki/Pig_the_dice_game
1;/wiki/Playing_cards
